x,y,label
4.26573,1.46524,1.00000
5.55103,0.05011,1.00000
-9.46636,7.85891,3.00000
-9.70890,7.19308,3.00000
-7.97566,-7.54040,2.00000
5.25748,2.69436,1.00000
-6.81219,-5.80900,2.00000
-9.42707,7.40770,3.00000
-9.59166,7.17667,3.00000
-1.87445,9.29838,0.00000
-7.73029,6.76831,3.00000
4.06779,2.93800,1.00000
3.93135,2.50081,1.00000
-3.39435,7.75911,0.00000
-8.60506,6.55355,3.00000
-2.86914,9.71428,0.00000
-2.54106,8.71732,0.00000
-7.96869,-7.50129,2.00000
-2.28216,8.64138,0.00000
5.44553,2.14847,1.00000
3.17944,2.08612,1.00000
-2.17315,9.98252,0.00000
4.85412,1.80067,1.00000
-8.70680,6.69823,3.00000
-1.53477,9.09208,0.00000
-2.55769,8.78969,0.00000
4.78888,2.16750,1.00000
5.60535,1.57032,1.00000
-8.22122,-5.89260,2.00000
-1.88377,8.65033,0.00000
-8.91039,7.33774,3.00000
4.63549,2.18835,1.00000
-7.74356,-8.08026,2.00000
-8.11394,7.91181,3.00000
4.17776,1.01766,1.00000
-8.81559,7.06131,3.00000
-8.09507,7.53892,3.00000
-6.45481,-6.69674,2.00000
5.06343,2.33243,1.00000
4.25690,2.64883,1.00000
-2.91960,9.45212,0.00000
-2.31383,7.50259,0.00000
-8.98802,7.63998,3.00000
-1.42928,9.18472,0.00000
-8.44702,6.61661,3.00000
-6.28091,-6.76022,2.00000
-7.34331,-6.49520,2.00000
-9.97944,7.53469,3.00000
-7.94626,6.97490,3.00000
-7.78946,-5.17608,2.00000
-3.19108,9.50669,0.00000
-7.73389,-7.14609,2.00000
-8.81229,7.83935,3.00000
4.60478,2.68017,1.00000
-1.87572,8.85622,0.00000
-8.89967,6.57619,3.00000
-7.71657,6.86829,3.00000
-7.75061,-6.35164,2.00000
-6.00243,-6.80746,2.00000
-2.81250,9.66590,0.00000
4.71368,2.53143,1.00000
-2.88628,8.74057,0.00000
3.98628,1.82072,1.00000
-2.08912,8.99929,0.00000
-7.27500,-6.47514,2.00000
-6.66783,-7.00167,2.00000
-9.21735,7.93304,3.00000
3.67226,1.87881,1.00000
5.17098,0.73657,1.00000
-9.75100,6.71339,3.00000
-3.03610,10.04757,0.00000
-3.83428,8.88729,0.00000
-3.74309,8.91960,0.00000
-8.08739,-7.89760,2.00000
-8.36982,7.92217,3.00000
-8.68795,7.39895,3.00000
4.66707,1.84164,1.00000
-9.26571,6.91270,3.00000
-7.69910,7.12590,3.00000
-6.42580,-6.29139,2.00000
-6.60392,-6.59619,2.00000
-2.79708,9.11622,0.00000
-1.98181,9.08416,0.00000
-2.10345,9.24234,0.00000
-7.43461,-6.21339,2.00000
3.75082,0.23864,1.00000
-2.02173,9.68300,0.00000
-3.53020,9.09786,0.00000
3.98350,1.55395,1.00000
-1.69971,8.48922,0.00000
-2.35752,9.22125,0.00000
4.91523,2.05932,1.00000
5.59843,2.18907,1.00000
3.75259,1.72817,1.00000
-1.97063,9.65178,0.00000
3.85117,1.43141,1.00000
-6.32825,-7.74336,2.00000
-3.07186,9.42448,0.00000
3.64153,2.57050,1.00000
-2.31255,9.58058,0.00000
4.14153,1.44808,1.00000
-2.76492,9.14356,0.00000
4.43116,0.60641,1.00000
-3.01802,9.74593,0.00000
-7.37278,-7.78039,2.00000
-3.14116,9.58077,0.00000
-7.47341,-7.87142,2.00000
-6.83793,-6.49203,2.00000
-6.35652,-7.66164,2.00000
-9.14265,7.25107,3.00000
-9.19873,7.32819,3.00000
-7.15444,-6.80193,2.00000
-9.17918,7.10850,3.00000
4.38402,1.42378,1.00000
6.02838,1.98905,1.00000
-7.38470,6.83089,3.00000
-3.02536,8.43036,0.00000
-9.65355,7.77741,3.00000
4.82125,3.07475,1.00000
-7.68823,-6.47616,2.00000
4.60219,1.87806,1.00000
-9.37994,7.77997,3.00000
4.46574,1.52471,1.00000
-8.90328,7.66784,3.00000
5.18578,1.24830,1.00000
-1.49285,8.35101,0.00000
-6.93722,-6.49834,2.00000
-2.61636,9.30642,0.00000
4.36962,2.67935,1.00000
4.38387,2.69262,1.00000
-8.31751,7.02401,3.00000
-6.08495,-7.42267,2.00000
-9.61821,8.03331,3.00000
-3.33307,10.28867,0.00000
-2.71897,8.97914,0.00000
-6.45709,-7.15070,2.00000
4.73349,2.83974,1.00000
4.40695,3.40113,1.00000
-6.84389,-6.59026,2.00000
-9.58453,7.00983,3.00000
5.45598,1.61536,1.00000
4.53686,0.89368,1.00000
-1.76724,9.44619,0.00000
-8.47122,6.97845,3.00000
-6.99633,-7.35727,2.00000
-1.93090,9.23944,0.00000
-9.08905,8.00877,3.00000
3.91919,1.08899,1.00000
-2.34027,7.92353,0.00000
-3.74895,9.34437,0.00000
-1.68562,8.60568,0.00000
3.84746,2.02530,1.00000
-6.67139,-7.11811,2.00000
-8.43930,6.39842,3.00000
-7.70587,-6.99951,2.00000
-8.42884,5.99190,3.00000
4.77282,3.53310,1.00000
-7.04842,-6.80295,2.00000
-10.13430,6.79243,3.00000
-1.39037,9.52777,0.00000
-9.02984,7.21908,3.00000
-6.78775,-6.25901,2.00000
-6.61147,-7.57701,2.00000
4.84403,2.54853,1.00000
-8.19758,7.41333,3.00000
-2.74179,8.58550,0.00000
5.02104,1.75469,1.00000
-2.50842,7.93318,0.00000
4.27455,1.79423,1.00000
-1.39706,8.13013,0.00000
5.37929,1.55857,1.00000
-6.63038,-7.00605,2.00000
-3.51000,8.01966,0.00000
-6.20792,-7.14339,2.00000
-6.91552,-6.36346,2.00000
3.16694,1.99390,1.00000
-3.38123,9.06453,0.00000
-7.65070,-7.39392,2.00000
-8.24119,8.06386,3.00000
-6.73994,-6.88905,2.00000
-7.19595,-7.27660,2.00000
-3.44569,7.85762,0.00000
-6.30584,-7.51809,2.00000
-6.97226,-7.50636,2.00000
-2.13525,8.50557,0.00000
-7.06496,-6.32526,2.00000
5.66674,1.90362,1.00000
-2.67293,8.87702,0.00000
-2.64733,8.90839,0.00000
5.77012,2.37682,1.00000
-9.18262,7.61660,3.00000
-8.27924,7.01833,3.00000
-6.15007,-6.41001,2.00000
4.70380,2.27940,1.00000
-7.25740,-6.22138,2.00000
-6.93145,-5.45513,2.00000
-1.45171,9.11760,0.00000
5.16212,0.90416,1.00000
-8.37610,6.71349,3.00000
5.21685,1.81163,1.00000
-7.33659,-6.36075,2.00000
4.75608,1.96830,1.00000
-2.80051,7.60734,0.00000
-6.24045,-7.51319,2.00000
-2.56124,8.88510,0.00000
-9.68180,6.91181,3.00000
-8.10100,-7.20994,2.00000
5.42538,2.28179,1.00000
-1.47547,8.50915,0.00000
-8.59054,-5.54851,2.00000
-7.76374,6.87980,3.00000
-9.84226,8.31092,3.00000
4.73576,2.72765,1.00000
-6.42671,-5.80883,2.00000
-7.25339,-7.19497,2.00000
5.08822,2.85955,1.00000
-6.14161,-5.34684,2.00000
-7.32391,-7.02302,2.00000
-6.80006,-6.09246,2.00000
4.64401,2.99880,1.00000
-2.11092,8.02506,0.00000
-1.66785,9.02044,0.00000
-8.46740,7.63023,3.00000
4.61336,0.76851,1.00000
-3.18449,10.15421,0.00000
-2.03146,9.21714,0.00000
-7.26308,-5.74936,2.00000
-8.92902,8.39816,3.00000
-3.69062,8.84549,0.00000
-2.51785,8.78446,0.00000
-8.77145,7.77302,3.00000
-6.77968,-7.47089,2.00000
-9.99935,6.10590,3.00000
-7.86993,6.21651,3.00000
-4.06027,8.87748,0.00000
-6.52966,-6.38194,2.00000
-7.31148,-7.37356,2.00000
-6.87673,-6.18206,2.00000
-7.08304,-6.56050,2.00000
-7.30768,-6.82418,2.00000
-8.34251,7.42687,3.00000
-9.19997,7.35501,3.00000
-8.57699,6.81228,3.00000
-4.57687,8.64811,0.00000
-3.84819,10.25839,0.00000
-6.26416,-7.17511,2.00000
4.90059,1.76120,1.00000
3.95364,2.19315,1.00000
-0.61164,8.96966,0.00000
4.67271,2.17611,1.00000
-8.15931,7.03027,3.00000
-8.86785,6.91900,3.00000
-6.53097,-7.22543,2.00000
-6.73245,-6.41228,2.00000
4.96332,1.60598,1.00000
4.58190,2.61666,1.00000
-7.80760,7.24080,3.00000
-7.34896,-7.17628,2.00000
-5.93386,-7.04853,2.00000
5.10338,2.93766,1.00000
4.68032,2.54661,1.00000
-10.06706,6.74392,3.00000
-2.18277,10.00987,0.00000
-6.75081,-7.52366,2.00000
-10.32893,6.36173,3.00000
-7.14802,-6.06943,2.00000
-8.65929,7.70854,3.00000
-6.61359,-6.01128,2.00000
-10.68976,7.54646,3.00000
-6.11168,-5.61903,2.00000
-8.48211,-6.14729,2.00000
5.01361,1.27011,1.00000
-2.82505,8.92273,0.00000
-1.85373,8.87946,0.00000
-8.78970,8.19415,3.00000
-10.03374,6.88813,3.00000
-7.65535,-7.62446,2.00000
-7.37438,-6.59285,2.00000
-9.32636,7.77584,3.00000
-9.88401,5.88027,3.00000
-9.16693,8.30233,3.00000
-8.59644,7.41661,3.00000
-2.34134,9.78682,0.00000
-9.04310,7.26394,3.00000
4.03258,2.85673,1.00000
3.40615,2.33028,1.00000
-7.21941,-6.84467,2.00000
4.56264,1.57862,1.00000
-8.25563,6.78432,3.00000
-8.74418,5.61418,3.00000
-3.31018,8.53919,0.00000
-8.86678,8.14824,3.00000
-6.25588,-6.69158,2.00000
3.48256,1.09275,1.00000
-8.93378,6.84945,3.00000
5.22070,1.70625,1.00000
-8.72535,8.51451,3.00000
-5.52386,-8.77629,2.00000
2.92080,3.09399,1.00000
-2.90072,7.95891,0.00000
-6.92136,-6.54440,2.00000
-8.98976,7.46432,3.00000
4.00083,1.61857,1.00000
-2.25897,9.24817,0.00000
-7.38962,-6.60015,2.00000
-9.79846,7.44301,3.00000
-7.97370,6.74007,3.00000
-6.36367,-6.04774,2.00000
-8.76709,6.01667,3.00000
-8.12050,7.46256,3.00000
-9.17841,7.38543,3.00000
-8.58300,6.87774,3.00000
-1.83158,8.66586,0.00000
-2.82105,10.03166,0.00000
-2.98917,9.58849,0.00000
-2.49019,8.87289,0.00000
-9.08029,7.75149,3.00000
-2.11961,8.07945,0.00000
-5.32163,-5.82246,2.00000
-6.28522,-7.74794,2.00000
-7.80170,-6.38861,2.00000
4.60291,1.54833,1.00000
-9.44351,8.32979,3.00000
-9.02315,7.64354,3.00000
-8.94339,6.53678,3.00000
-7.81804,7.95315,3.00000
-3.48937,8.34256,0.00000
-8.24471,6.72991,3.00000
3.84979,1.28425,1.00000
4.48791,3.10882,1.00000
5.94108,0.68708,1.00000
-9.12079,5.96956,3.00000
-2.08205,9.12417,0.00000
-6.76306,-6.63568,2.00000
4.59511,1.90721,1.00000
-7.48483,-6.56564,2.00000
3.61964,2.71576,1.00000
-8.49001,7.43303,3.00000
-8.73170,7.24773,3.00000
4.31017,2.67461,1.00000
4.91522,3.10648,1.00000
-5.99661,-7.49470,2.00000
5.39911,3.05609,1.00000
-8.81837,8.59439,3.00000
-2.37667,9.22236,0.00000
-4.85766,-6.96827,2.00000
-7.71294,-6.93104,2.00000
-7.08784,-6.95171,2.00000
-8.35270,8.12313,3.00000
4.04035,2.38811,1.00000
5.84216,1.34010,1.00000
5.72065,2.44015,1.00000
-9.41066,7.76723,3.00000
-9.82536,6.64443,3.00000
3.98328,1.83549,1.00000
3.89067,1.60396,1.00000
5.10993,2.11129,1.00000
5.28239,2.68059,1.00000
-9.10343,7.90845,3.00000
4.40450,2.14728,1.00000
-5.98024,-7.28378,2.00000
5.41645,1.22336,1.00000
-7.11610,-7.74857,2.00000
-9.34227,7.23078,3.00000
3.89097,1.76561,1.00000
4.84277,1.13877,1.00000
-7.56932,7.05201,3.00000
-5.72147,-7.79225,2.00000
4.29547,2.26027,1.00000
-2.92947,9.11204,0.00000
-8.18702,6.64751,3.00000
4.29415,2.20650,1.00000
-9.24247,7.43761,3.00000
-8.58383,6.91532,3.00000
-9.08378,7.99162,3.00000
-2.26866,7.78016,0.00000
-7.96434,6.55272,3.00000
-8.97060,6.83783,3.00000
-8.53997,6.44609,3.00000
3.94824,2.58074,1.00000
-7.68498,-5.96443,2.00000
-1.32140,10.40547,0.00000
3.09343,2.10496,1.00000
-6.70665,-6.00051,2.00000
4.41704,1.19156,1.00000
-6.08593,-6.75447,2.00000
-2.97191,9.57376,0.00000
-1.89066,8.90195,0.00000
-6.39709,-8.04169,2.00000
-7.11800,-6.41932,2.00000
-2.12214,8.56401,0.00000
-9.24191,6.90126,3.00000
4.70523,1.02877,1.00000
-1.11477,10.29801,0.00000
-8.54742,8.70901,3.00000
-5.37705,-5.92247,2.00000
-8.80171,6.19165,3.00000
-6.06006,-6.42932,2.00000
4.12783,1.47932,1.00000
5.35573,2.20933,1.00000
4.77359,2.08811,1.00000
4.99178,0.89185,1.00000
-2.01996,10.58572,0.00000
-9.21290,6.82951,3.00000
-8.76795,7.22445,3.00000
-5.60098,-5.89396,2.00000
4.20296,2.12649,1.00000
-8.78289,8.03416,3.00000
-6.04136,-6.42686,2.00000
-2.47356,9.13357,0.00000
-9.09405,7.43897,3.00000
-6.74905,-7.17119,2.00000
-8.70367,6.68692,3.00000
-9.85736,6.09100,3.00000
-2.52891,8.99176,0.00000
4.80240,1.99704,1.00000
-2.52030,8.39283,0.00000
-2.44947,8.44850,0.00000
-6.52099,-6.18182,2.00000
-7.37016,-7.02812,2.00000
5.77396,2.57192,1.00000
-1.53447,8.83925,0.00000
4.79869,1.90289,1.00000
-7.29637,7.69024,3.00000
-9.87896,7.03029,3.00000
-1.56224,8.68768,0.00000
4.46468,0.31698,1.00000
4.36081,1.55255,1.00000
-8.06889,7.35320,3.00000
4.26809,3.44519,1.00000
-8.70320,7.28279,3.00000
-2.23873,9.60072,0.00000
-8.92467,8.42412,3.00000
-7.53931,-7.59615,2.00000
-1.72049,7.97358,0.00000
-3.10168,10.23516,0.00000
-9.21594,6.92723,3.00000
3.80954,1.53318,1.00000
-2.03931,9.53650,0.00000
-8.35081,-5.92997,2.00000
-8.53166,7.49965,3.00000
-7.23249,-7.24607,2.00000
5.19855,1.67528,1.00000
-3.47974,8.64760,0.00000
-3.02187,8.37904,0.00000
-8.48904,5.84049,3.00000
-7.49177,-7.49281,2.00000
-2.77352,9.75710,0.00000
-2.46817,8.15481,0.00000
4.21287,1.35595,1.00000
-9.71620,7.43421,3.00000
-6.30729,-6.89703,2.00000
-2.72224,8.79524,0.00000
4.44798,3.12871,1.00000
-8.35932,7.82985,3.00000
4.24504,1.57784,1.00000
4.01322,2.29732,1.00000
-8.85964,8.59664,3.00000
-1.49502,8.79373,0.00000
-9.03466,7.88499,3.00000
-2.99782,9.44893,0.00000
-8.11241,6.78366,3.00000
-1.25031,8.41735,0.00000
-8.30660,7.08951,3.00000
4.25931,1.99420,1.00000
-2.93103,9.01553,0.00000
-2.50767,8.05173,0.00000
-2.42073,10.37154,0.00000
2.66569,1.55461,1.00000
-8.54392,7.35012,3.00000
-8.63328,-6.81808,2.00000
-9.56667,6.92379,3.00000
-9.49135,6.00431,3.00000
-8.60222,6.74101,3.00000
-2.04029,8.35350,0.00000
-9.07858,6.24524,3.00000
-9.00150,7.22388,3.00000
-6.18179,-5.89331,2.00000
-3.00010,8.40122,0.00000
-1.26469,9.85737,0.00000
-8.52113,6.56158,3.00000
-8.15278,7.10491,3.00000
-2.33712,8.02194,0.00000
-8.56546,-6.79777,2.00000
-6.41598,-5.61203,2.00000
-7.89672,-6.11300,2.00000
5.72612,1.33152,1.00000
-1.53979,9.29193,0.00000
-9.88607,6.82586,3.00000
-9.27537,7.81295,3.00000
-8.85312,6.52293,3.00000
-9.47771,6.61127,3.00000
-2.85648,9.07310,0.00000
-2.83674,8.21170,0.00000
-1.89704,8.55945,0.00000
-3.06174,8.00739,0.00000
-7.31364,8.94259,3.00000
4.51181,2.52652,1.00000
-2.21513,9.43908,0.00000
-9.53858,6.42509,3.00000
-6.29003,-6.38313,2.00000
-7.06060,-7.98447,2.00000
-5.88350,-6.32635,2.00000
-9.25558,6.29929,3.00000
-4.24295,9.36505,0.00000
4.52220,2.86351,1.00000
-9.05426,8.82415,3.00000
-1.46410,8.90220,0.00000
-8.18025,5.76071,3.00000
-2.19378,9.19841,0.00000
-6.69454,-6.74951,2.00000
5.93259,3.34628,1.00000
-1.71102,8.18812,0.00000
3.54118,2.46456,1.00000
4.23960,2.56833,1.00000
-6.27366,-7.04738,2.00000
-2.38797,9.28401,0.00000
-2.53572,9.91133,0.00000
-6.24007,-6.69050,2.00000
4.59781,1.83557,1.00000
2.99162,1.82908,1.00000
-9.46423,7.55921,3.00000
-7.25038,-6.49144,2.00000
-2.90344,8.52292,0.00000
-6.76066,-6.90905,2.00000
-5.96374,-6.63642,2.00000
-3.63293,9.43929,0.00000
-6.96849,-6.74659,2.00000
-9.00138,6.70362,3.00000
-3.19829,6.75149,0.00000
-6.01924,-6.75288,2.00000
5.71892,1.02585,1.00000
-2.76104,8.08605,0.00000
4.85743,2.15159,1.00000
5.28420,1.66061,1.00000
-2.98943,8.58224,0.00000
-8.65475,7.16591,3.00000
-2.38481,8.07955,0.00000
-2.29182,8.23363,0.00000
-6.86286,-6.85039,2.00000
5.52427,0.43514,1.00000
-5.71758,-6.93607,2.00000
-2.83873,9.79912,0.00000
4.55620,0.83963,1.00000
5.38610,1.30355,1.00000
-7.47154,-5.76186,2.00000
5.39103,0.82065,1.00000
-2.99733,8.80370,0.00000
-8.27904,7.05715,3.00000
5.72646,2.10061,1.00000
-7.43301,-6.43526,2.00000
5.51215,2.34342,1.00000
-9.96477,7.73352,3.00000
-1.56948,9.83398,0.00000
-1.90619,9.19021,0.00000
-4.98354,-7.52122,2.00000
-9.26901,6.38511,3.00000
-6.45223,-7.10649,2.00000
5.90691,0.88180,1.00000
-5.77683,-6.61776,2.00000
-5.70605,-7.15316,2.00000
-2.94965,8.51959,0.00000
-8.82089,6.11435,3.00000
4.83412,2.38994,1.00000
-6.76935,-7.29065,2.00000
-2.28781,9.97064,0.00000
-9.05746,7.17379,3.00000
-2.01341,9.55726,0.00000
-2.46494,8.82120,0.00000
-5.74544,-6.57264,2.00000
5.77120,2.37684,1.00000
5.35391,3.13070,1.00000
-8.52006,7.35898,3.00000
-8.24968,8.09608,3.00000
-9.58889,8.22957,3.00000
-8.79111,8.08735,3.00000
-8.86345,8.83495,3.00000
3.94674,2.25853,1.00000
-4.08615,9.24946,0.00000
-2.10849,9.29222,0.00000
-8.81787,8.17852,3.00000
-9.18831,6.72915,3.00000
-8.97520,7.87880,3.00000
-10.45896,6.96993,3.00000
4.25481,2.31339,1.00000
4.30229,2.81301,1.00000
-1.10061,9.73088,0.00000
3.78562,1.37039,1.00000
5.16443,1.21663,1.00000
-7.52109,-7.24658,2.00000
-8.02331,-6.29716,2.00000
-3.08705,8.78932,0.00000
-2.36073,9.00178,0.00000
-6.63637,-6.95858,2.00000
-9.90630,6.86587,3.00000
-7.08987,-5.46008,2.00000
-2.60303,9.08039,0.00000
-3.22784,8.69359,0.00000
4.10773,2.15450,1.00000
3.85647,0.14693,1.00000
3.85407,1.09655,1.00000
-5.65911,-7.41439,2.00000
-6.82444,-6.48608,2.00000
-6.72519,-8.86547,2.00000
-7.67498,7.10768,3.00000
-7.19967,-7.47721,2.00000
4.24449,2.04869,1.00000
-2.39807,9.82349,0.00000
-9.29392,7.92329,3.00000
-9.56425,6.60793,3.00000
-2.98616,9.69176,0.00000
5.34027,2.09650,1.00000
-8.06348,-6.39662,2.00000
-5.56790,-5.85829,2.00000
-8.15566,7.29183,3.00000
-9.66216,7.36028,3.00000
-7.26128,-6.15330,2.00000
-3.34311,9.47387,0.00000
-2.56217,10.09057,0.00000
-6.37778,-7.70018,2.00000
4.28626,2.69572,1.00000
-3.66710,9.38111,0.00000
-2.84487,10.15481,0.00000
-6.03356,-7.36912,2.00000
-1.90106,8.18385,0.00000
4.02399,2.52820,1.00000
-9.79280,5.78664,3.00000
-3.89451,10.43306,0.00000
4.30254,1.97433,1.00000
4.30436,1.82039,1.00000
-6.39556,-7.67395,2.00000
-9.49503,6.08593,3.00000
-2.99798,9.10121,0.00000
-3.32909,9.19189,0.00000
-3.47895,9.42942,0.00000
-8.68780,7.75354,3.00000
-6.89096,-6.89647,2.00000
-3.25891,8.91469,0.00000
-8.24407,8.26221,3.00000
-2.16701,10.68350,0.00000
-3.18221,9.28169,0.00000
-3.34603,9.45151,0.00000
4.41929,1.77437,1.00000
5.66038,3.09616,1.00000
-9.30506,8.11707,3.00000
4.16221,0.93315,1.00000
-7.24829,-7.41916,2.00000
-7.98538,7.74894,3.00000
4.78998,2.07393,1.00000
4.91718,2.21058,1.00000
-8.54832,6.15302,3.00000
-2.42333,10.15156,0.00000
-2.53891,9.36905,0.00000
-8.96341,6.68589,3.00000
-9.56543,7.80103,3.00000
-5.36943,-7.93502,2.00000
-1.55041,8.25405,0.00000
-9.60915,6.53583,3.00000
6.27920,2.29440,1.00000
-9.25885,7.31179,3.00000
-6.24024,-7.77489,2.00000
-1.29486,8.26496,0.00000
-3.21767,7.85589,0.00000
4.63549,2.95922,1.00000
-8.67087,6.84494,3.00000
4.36241,1.96060,1.00000
-8.81781,6.61644,3.00000
-2.17777,8.82694,0.00000
-2.34219,9.74429,0.00000
-3.28442,9.85528,0.00000
-6.67474,-6.74985,2.00000
4.32248,1.64329,1.00000
-6.76041,-7.40500,2.00000
-2.37830,8.98329,0.00000
-7.46433,6.98856,3.00000
-6.95109,-7.17420,2.00000
-7.25327,-6.56863,2.00000
-8.67681,6.73964,3.00000
-7.61929,-7.02037,2.00000
-3.60137,10.31255,0.00000
-9.52026,6.69456,3.00000
-8.28627,-6.02845,2.00000
-9.22195,6.78480,3.00000
-1.58016,8.78571,0.00000
4.89017,0.63156,1.00000
-5.29091,-7.01507,2.00000
-3.55070,8.22666,0.00000
-9.61420,6.25197,3.00000
-9.26746,8.28778,3.00000
-6.05844,-6.88596,2.00000
5.38590,2.39897,1.00000
-6.49853,-7.23113,2.00000
-9.29879,8.67817,3.00000
6.41721,1.87717,1.00000
5.54597,2.38794,1.00000
-3.33289,9.45465,0.00000
-7.82189,6.76049,3.00000
-8.85864,8.09693,3.00000
-6.31227,-5.89763,2.00000
-9.38368,7.89301,3.00000
-3.43575,8.70916,0.00000
5.63176,0.82284,1.00000
-6.74873,-6.21226,2.00000
-2.41090,9.31908,0.00000
-6.17455,-6.78080,2.00000
5.38984,1.38270,1.00000
-6.77703,-7.28272,2.00000
4.19077,0.82564,1.00000
-1.96178,8.37615,0.00000
-6.30375,-7.06421,2.00000
-8.98674,8.92678,3.00000
-7.72874,-7.49541,2.00000
-7.93624,7.22199,3.00000
-7.80251,-7.09073,2.00000
5.14091,1.71858,1.00000
4.37185,2.84500,1.00000
-2.79976,9.50789,0.00000
-2.54362,9.25406,0.00000
-2.15529,10.05667,0.00000
-1.26178,8.75607,0.00000
5.48127,1.99443,1.00000
-9.40881,6.94554,3.00000
-8.14175,7.45702,3.00000
3.92055,2.87661,1.00000
-8.80823,7.10392,3.00000
5.41822,1.52512,1.00000
4.43685,0.39512,1.00000
-3.11832,10.10156,0.00000
5.39215,1.89295,1.00000
-7.05348,-6.07933,2.00000
-9.56219,7.22081,3.00000
-2.06256,9.36488,0.00000
-2.22894,9.18389,0.00000
-2.31234,10.05701,0.00000
-6.98473,-7.48083,2.00000
-9.08402,6.87767,3.00000
-7.41501,-6.98604,2.00000
-6.86076,-7.81745,2.00000
-2.79704,8.08880,0.00000
4.91944,2.27683,1.00000
-2.19940,9.62423,0.00000
5.65485,2.55105,1.00000
-6.96900,-7.68730,2.00000
-8.62979,8.03204,3.00000
3.29864,1.18579,1.00000
-2.02740,8.43267,0.00000
-8.36971,7.03771,3.00000
-7.81549,-6.66746,2.00000
-2.48516,8.76054,0.00000
-1.76900,8.95772,0.00000
-9.29726,6.55556,3.00000
-3.23217,8.87746,0.00000
-1.71115,8.42832,0.00000
-8.44375,6.26002,3.00000
4.01257,0.55275,1.00000
-3.03123,9.17831,0.00000
-7.74357,7.57819,3.00000
-8.20180,6.39696,3.00000
4.03843,0.90868,1.00000
-7.88526,-7.45953,2.00000
6.12120,2.37766,1.00000
4.29125,1.17588,1.00000
-8.90483,6.94623,3.00000
-8.24019,-6.73545,2.00000
-6.18016,-8.32976,2.00000
-6.16538,-7.32820,2.00000
-8.88383,7.37791,3.00000
5.22720,3.42162,1.00000
4.59252,0.84031,1.00000
-3.49547,9.20679,0.00000
-2.30617,9.29008,0.00000
-1.86030,8.54128,0.00000
-2.66111,8.79835,0.00000
-2.58434,10.10025,0.00000
3.58404,1.79723,1.00000
-2.30468,9.09468,0.00000
-3.09322,9.54911,0.00000
-9.06571,7.88896,3.00000
-7.39805,7.08849,3.00000
-5.01080,-7.47570,2.00000
-6.67505,-7.43339,2.00000
-8.37812,6.56340,3.00000
-9.78436,8.12318,3.00000
-3.98252,10.44381,0.00000
-2.63294,7.93025,0.00000
-6.76018,-5.82998,2.00000
-6.88482,-6.80807,2.00000
-8.54564,-7.17994,2.00000
-2.75339,9.73708,0.00000
-8.45891,-6.09269,2.00000
-8.13207,7.63870,3.00000
-6.19123,-6.19410,2.00000
-2.72072,7.19209,0.00000
-6.91430,-7.89554,2.00000
4.30560,1.98738,1.00000
-9.72993,8.53197,3.00000
-9.27949,6.23780,3.00000
-6.58016,-7.65318,2.00000
-6.54044,-7.65747,2.00000
5.64393,2.90875,1.00000
-8.41533,7.29974,3.00000
-2.31046,9.00934,0.00000
4.42807,1.35629,1.00000
5.02058,2.17936,1.00000
-1.21988,8.74076,0.00000
-8.47550,7.61285,3.00000
3.10750,2.35667,1.00000
-8.48098,-6.14449,2.00000
-7.66872,-6.47979,2.00000
-9.74581,7.18648,3.00000
-9.43700,7.87086,3.00000
3.94489,1.22203,1.00000
-8.82819,8.20231,3.00000
-1.62135,9.67005,0.00000
5.01885,2.71567,1.00000
4.95842,2.35382,1.00000
-9.75303,6.25265,3.00000
-3.38630,8.88305,0.00000
3.63573,1.91101,1.00000
-6.71521,-6.59983,2.00000
5.62859,2.80310,1.00000
-7.76391,-7.05831,2.00000
-6.97654,-6.22469,2.00000
4.58333,1.68932,1.00000
-1.86990,9.41213,0.00000
-2.57073,9.14187,0.00000
5.02891,1.95835,1.00000
-8.25642,6.89872,3.00000
-2.32579,9.66768,0.00000
-9.46546,6.78043,3.00000
-8.24873,7.02068,3.00000
-8.94400,7.12679,3.00000
-5.80509,-6.69436,2.00000
-2.35902,8.36704,0.00000
-1.55699,8.39411,0.00000
-8.17167,7.37375,3.00000
-8.61952,6.89735,3.00000
5.44864,2.95129,1.00000
4.49504,2.84913,1.00000
-6.89978,-6.53217,2.00000
-9.18378,6.82817,3.00000
-8.27982,-8.33049,2.00000
-7.05459,-6.55019,2.00000
4.41963,2.60358,1.00000
4.27033,1.21549,1.00000
-2.95798,10.99132,0.00000
-9.83565,6.54272,3.00000
-7.72918,-6.86945,2.00000
5.28900,1.24130,1.00000
3.99151,2.14134,1.00000
-8.94669,7.34051,3.00000
5.95371,1.27269,1.00000
-8.78415,8.10772,3.00000
-3.75032,9.89763,0.00000
-8.20142,6.73651,3.00000
-1.93233,8.89938,0.00000
-1.89857,9.14263,0.00000
-1.73513,8.81749,0.00000
-8.08685,6.88855,3.00000
-7.41068,-6.26927,2.00000
-1.74587,9.74577,0.00000
-2.01885,8.48606,0.00000
4.18733,1.94864,1.00000
-7.71821,-7.04952,2.00000
-3.41231,9.47838,0.00000
-6.98998,-8.43429,2.00000
-9.71621,7.78513,3.00000
-8.40986,7.29146,3.00000
4.27617,1.63423,1.00000
-1.81355,9.97603,0.00000
-7.97811,7.16757,3.00000
5.83011,1.42174,1.00000
4.94855,1.26136,1.00000
6.16186,1.66016,1.00000
-7.93973,-5.25734,2.00000
